datetime,funding_rate
2023-05-26 08:00:00.024,0.0001
2023-05-26 16:00:00.012,0.0001
2023-05-27 00:00:00.012,0.0001
2023-05-27 08:00:00.018,0.0001
2023-05-27 16:00:00.008,0.0001
2023-05-28 00:00:00.017,0.0001
2023-05-28 08:00:00.015,0.0001
2023-05-28 16:00:00.000,0.0001
2023-05-29 00:00:00.000,0.0001
2023-05-29 08:00:00.020,0.0001
2023-05-29 16:00:00.011,0.0001
2023-05-30 00:00:00.003,0.0001
2023-05-30 08:00:00.000,0.0001
2023-05-30 16:00:00.003,0.0001
2023-05-31 00:00:00.013,0.0001
2023-05-31 08:00:00.000,0.0001
2023-05-31 16:00:00.000,0.0001
2023-06-01 00:00:00.008,0.0001
2023-06-01 08:00:00.012,0.0001
2023-06-01 16:00:00.000,-6.36e-06
2023-06-02 00:00:00.000,-1.236e-05
2023-06-02 08:00:00.006,0.0001
2023-06-02 16:00:00.012,0.0001
2023-06-03 00:00:00.000,0.0001
2023-06-03 08:00:00.011,0.0001
2023-06-03 16:00:00.003,0.0001
2023-06-04 00:00:00.000,0.0001
2023-06-04 08:00:00.000,0.0001
2023-06-04 16:00:00.000,0.0001
2023-06-05 00:00:00.005,0.0001
2023-06-05 08:00:00.000,0.0001
2023-06-05 16:00:00.000,0.0001
2023-06-06 00:00:00.000,-7.061e-05
2023-06-06 08:00:00.009,2.807e-05
2023-06-06 16:00:00.013,8.528e-05
2023-06-07 00:00:00.000,4.11e-05
2023-06-07 08:00:00.016,0.0001
2023-06-07 16:00:00.000,2.179e-05
2023-06-08 00:00:00.006,0.0001
2023-06-08 08:00:00.000,0.0001
2023-06-08 16:00:00.000,0.0001
2023-06-09 00:00:00.000,0.0001
2023-06-09 08:00:00.000,0.0001
2023-06-09 16:00:00.000,0.0001
2023-06-10 00:00:00.000,0.0001
2023-06-10 08:00:00.000,-6.8e-05
2023-06-10 16:00:00.000,-0.00070382
2023-06-11 00:00:00.001,-0.00052764
2023-06-11 08:00:00.000,-0.0002327
2023-06-11 16:00:00.000,-0.0005839
2023-06-12 00:00:00.000,-0.00033988
2023-06-12 08:00:00.000,-0.00014433
2023-06-12 16:00:00.001,-1.789e-05
2023-06-13 00:00:00.000,-2.851e-05
2023-06-13 08:00:00.000,-0.00026108
2023-06-13 16:00:00.000,-7.421e-05
2023-06-14 00:00:00.000,9.3e-06
2023-06-14 08:00:00.000,-0.00012798
2023-06-14 16:00:00.000,2.799e-05
2023-06-15 00:00:00.000,-6.097e-05
2023-06-15 08:00:00.000,3.636e-05
2023-06-15 16:00:00.000,9.56e-05
2023-06-16 00:00:00.000,-3.703e-05
2023-06-16 08:00:00.000,-4.052e-05
2023-06-16 16:00:00.000,-7.134e-05
2023-06-17 00:00:00.000,-2.564e-05
2023-06-17 08:00:00.000,9.068e-05
2023-06-17 16:00:00.000,2.354e-05
2023-06-18 00:00:00.000,-8.478e-05
2023-06-18 08:00:00.000,-4.256e-05
2023-06-18 16:00:00.000,5.842e-05
2023-06-19 00:00:00.000,-5.092e-05
2023-06-19 08:00:00.000,-6.133e-05
2023-06-19 16:00:00.000,-0.00015647
2023-06-20 00:00:00.001,-1.787e-05
2023-06-20 08:00:00.000,-5.439e-05
2023-06-20 16:00:00.000,-0.00033145
2023-06-21 00:00:00.000,6.025e-05
2023-06-21 08:00:00.000,7.926e-05
2023-06-21 16:00:00.000,-4.432e-05
2023-06-22 00:00:00.000,3.874e-05
2023-06-22 08:00:00.001,7.863e-05
2023-06-22 16:00:00.000,2.131e-05
2023-06-23 00:00:00.000,-9.43e-05
2023-06-23 08:00:00.000,0.0001
2023-06-23 16:00:00.000,-3.175e-05
2023-06-24 00:00:00.000,-8.658e-05
2023-06-24 08:00:00.000,-0.00010757
2023-06-24 16:00:00.000,-0.00038442
2023-06-25 00:00:00.000,-8.752e-05
2023-06-25 08:00:00.000,7.891e-05
2023-06-25 16:00:00.000,5.986e-05
2023-06-26 00:00:00.000,-4.964e-05
2023-06-26 08:00:00.000,-0.00014392
2023-06-26 16:00:00.000,5.246e-05
2023-06-27 00:00:00.000,-0.00018887
2023-06-27 08:00:00.000,-0.00022157
2023-06-27 16:00:00.000,-0.00017618
2023-06-28 00:00:00.000,-1.451e-05
2023-06-28 08:00:00.000,-0.00024837
2023-06-28 16:00:00.000,-3.109e-05
2023-06-29 00:00:00.000,-8.401e-05
2023-06-29 08:00:00.000,1.16e-06
2023-06-29 16:00:00.000,7.487e-05
2023-06-30 00:00:00.000,-7.466e-05
2023-06-30 08:00:00.000,0.0001
2023-06-30 16:00:00.001,0.0001
2023-07-01 00:00:00.000,-7.423e-05
2023-07-01 08:00:00.000,4.359e-05
2023-07-01 16:00:00.000,5.691e-05
2023-07-02 00:00:00.000,0.0001
2023-07-02 08:00:00.000,0.0001
2023-07-02 16:00:00.001,0.0001
2023-07-03 00:00:00.000,0.0001
2023-07-03 08:00:00.000,0.0001
2023-07-03 16:00:00.000,0.0001
2023-07-04 00:00:00.001,0.0001
2023-07-04 08:00:00.000,0.0001
2023-07-04 16:00:00.000,0.0001
2023-07-05 00:00:00.000,0.0001
2023-07-05 08:00:00.000,0.0001
2023-07-05 16:00:00.000,-6.05e-05
2023-07-06 00:00:00.000,8.46e-06
2023-07-06 08:00:00.000,0.0001
2023-07-06 16:00:00.000,-0.00010415
2023-07-07 00:00:00.000,2.08e-05
2023-07-07 08:00:00.000,-5.143e-05
2023-07-07 16:00:00.000,4.86e-06
2023-07-08 00:00:00.000,-1.521e-05
2023-07-08 08:00:00.000,-0.00019778
2023-07-08 16:00:00.000,2.541e-05
2023-07-09 00:00:00.000,3.41e-06
2023-07-09 08:00:00.000,-1.152e-05
2023-07-09 16:00:00.000,-8.69e-06
2023-07-10 00:00:00.000,-3.259e-05
2023-07-10 08:00:00.000,-5.9e-05
2023-07-10 16:00:00.000,0.0001
2023-07-11 00:00:00.000,0.0001
2023-07-11 08:00:00.000,0.0001
2023-07-11 16:00:00.000,0.0001
2023-07-12 00:00:00.000,0.0001
2023-07-12 08:00:00.000,0.0001
2023-07-12 16:00:00.000,0.0001
2023-07-13 00:00:00.000,-9.71e-06
2023-07-13 08:00:00.000,0.0001
2023-07-13 16:00:00.000,-0.00021565
2023-07-14 00:00:00.000,0.0001
2023-07-14 08:00:00.000,0.0001
2023-07-14 16:00:00.000,0.0001
2023-07-15 00:00:00.000,0.0001
2023-07-15 08:00:00.000,0.0001
2023-07-15 16:00:00.000,0.0001
2023-07-16 00:00:00.001,2.573e-05
2023-07-16 08:00:00.000,-5.582e-05
2023-07-16 16:00:00.000,-0.00016704
2023-07-17 00:00:00.000,-0.00019308
2023-07-17 08:00:00.000,-2.597e-05
2023-07-17 16:00:00.000,0.0001
2023-07-18 00:00:00.000,0.0001
2023-07-18 08:00:00.000,0.0001
2023-07-18 16:00:00.000,0.0001
2023-07-19 00:00:00.000,0.0001
2023-07-19 08:00:00.000,0.0001
2023-07-19 16:00:00.001,0.0001
2023-07-20 00:00:00.000,5.928e-05
2023-07-20 08:00:00.000,0.0001
2023-07-20 16:00:00.000,0.0001
2023-07-21 00:00:00.001,0.0001
2023-07-21 08:00:00.000,0.0001
2023-07-21 16:00:00.000,0.0001
2023-07-22 00:00:00.000,0.0001
2023-07-22 08:00:00.000,0.0001
2023-07-22 16:00:00.000,0.0001
2023-07-23 00:00:00.000,0.0001
2023-07-23 08:00:00.000,0.0001
2023-07-23 16:00:00.000,0.0001
2023-07-24 00:00:00.000,0.0001
2023-07-24 08:00:00.000,0.0001
2023-07-24 16:00:00.000,0.0001
2023-07-25 00:00:00.000,0.0001
2023-07-25 08:00:00.000,0.0001
2023-07-25 16:00:00.000,0.0001
2023-07-26 00:00:00.000,0.0001
2023-07-26 08:00:00.001,0.0001
2023-07-26 16:00:00.000,0.0001
2023-07-27 00:00:00.000,0.0001
2023-07-27 08:00:00.000,0.0001
2023-07-27 16:00:00.001,0.0001
2023-07-28 00:00:00.000,0.0001
2023-07-28 08:00:00.000,0.0001
2023-07-28 16:00:00.000,0.0001
2023-07-29 00:00:00.000,0.0001
2023-07-29 08:00:00.000,0.0001
2023-07-29 16:00:00.001,0.0001
2023-07-30 00:00:00.000,0.0001
2023-07-30 08:00:00.000,0.0001
2023-07-30 16:00:00.000,0.0001
2023-07-31 00:00:00.000,0.0001
2023-07-31 08:00:00.000,0.0001
2023-07-31 16:00:00.001,0.0001
2023-08-01 00:00:00.000,0.0001
2023-08-01 08:00:00.000,0.0001
2023-08-01 16:00:00.000,0.0001
2023-08-02 00:00:00.000,0.0001
2023-08-02 08:00:00.000,0.0001
2023-08-02 16:00:00.000,0.0001
2023-08-03 00:00:00.000,0.0001
2023-08-03 08:00:00.000,5.22e-05
2023-08-03 16:00:00.001,6.078e-05
2023-08-04 00:00:00.000,-9.918e-05
2023-08-04 08:00:00.000,2.631e-05
2023-08-04 16:00:00.000,-6.334e-05
2023-08-05 00:00:00.000,0.0001
2023-08-05 08:00:00.000,0.0001
2023-08-05 16:00:00.001,0.0001
2023-08-06 00:00:00.000,0.0001
2023-08-06 08:00:00.001,0.0001
2023-08-06 16:00:00.005,0.0001
2023-08-07 00:00:00.000,0.0001
2023-08-07 08:00:00.000,0.0001
2023-08-07 16:00:00.000,0.0001
2023-08-08 00:00:00.000,6.479e-05
2023-08-08 08:00:00.000,0.0001
2023-08-08 16:00:00.000,0.0001
2023-08-09 00:00:00.000,0.0001
2023-08-09 08:00:00.000,0.0001
2023-08-09 16:00:00.000,0.0001
2023-08-10 00:00:00.001,0.0001
2023-08-10 08:00:00.000,0.0001
2023-08-10 16:00:00.000,0.0001
2023-08-11 00:00:00.000,0.0001
2023-08-11 08:00:00.000,0.0001
